datetime,Last [W],Reale Erzeugung [W],solar_elevation_deg,DA Preis [EUR/MWh],reBAP unterdeckt [EUR/MWh],reBAP ueberdeckt [EUR/MWh]
2025-07-19 12:30:00,"3030,184333333333","4700,226","60,37579587912501","-10,75","-6,41","-6,41"
2025-07-19 12:45:00,"3817,095666666667","5078,9636666666665","61,2769101648973","-19,9","-26,71","-26,71"
2025-07-19 13:00:00,"3132,443333333333","5024,610333333332","61,88493653224807","15,0","6,34","6,34"
2025-07-19 13:15:00,"3238,3483333333334","5069,786","62,179702195393794","-0,48","-12,77","-12,77"
2025-07-19 13:30:00,"3838,2463333333335","5217,075000000001","62,150792051641","-4,4","-8,19","-8,19"
2025-07-19 13:45:00,"4241,685333333333","5488,5233333333335","61,799208320246834","-12,4","96,9","96,9"
2025-07-19 14:00:00,"4099,7446666666665","5235,626333333334","61,13725715487467","-13,3","-8,51","-8,51"
2025-07-19 14:15:00,"3509,499666666666","4587,289333333333","60,18652478442196","-6,1","-1,69","-1,69"
2025-07-19 14:30:00,"3470,3653333333336","5058,160333333333","58,97488166830503","3,2","-0,83","-0,83"
2025-07-19 14:45:00,"3447,206","4974,6483333333335","57,53323768602614","14,0","6,3","6,3"
2025-07-19 15:00:00,"3279,3353333333334","4604,925333333333","55,89279933239314","-19,9","-11,8","-11,8"
2025-07-19 15:15:00,"3393,2533333333326","4276,179666666667","54,08316509469128","-4,62","-5,5","-5,5"
2025-07-19 15:30:00,"3329,728333333333","3870,414","52,13123920947946","10,09","23,62","23,62"
2025-07-19 15:45:00,"3726,1629999999996","3845,371","50,060807214604","30,5","21,11","21,11"
2025-07-19 16:00:00,"3722,433666666666","3709,644333333333","47,89253200518839","7,4","0,02","0,02"
2025-07-19 16:15:00,"3143,443333333333","2817,6133333333337","45,644189835412135","25,02","70,3","70,3"
2025-07-19 16:30:00,"1806,9906666666664","3426,901333333333","43,33103042152288","45,06","85,37","85,37"
2025-07-19 16:45:00,"1859,1276666666665","3430,978","40,96609916117311","74,0","52,59","52,59"
2025-07-19 17:00:00,"679,1596666666662","3042,218666666666","38,56077589388708","31,9","32,54","32,54"
2025-07-19 17:15:00,"120,29166666666639","3228,4770000000003","36,12485708534408","65,6","188,0","188,0"
2025-07-19 17:30:00,"283,62033333333306","3208,491","33,66697962276245","99,43","122,55","122,55"
2025-07-19 17:45:00,"209,8626666666664","2928,746","31,194843604145383","125,0","153,71","153,71"
2025-07-19 18:00:00,"655,784333333333","1063,224333333333","28,715410677005632","55,05","123,68","123,68"
2025-07-19 18:15:00,"3325,486333333333","993,3776666666666","26,23507488962405","82,9","146,59","146,59"
2025-07-19 18:30:00,"527,7319999999997","682,9473333333334","23,759826040686143","120,37","157,05","157,05"
2025-07-19 18:45:00,"700,383333333333","684,6026666666666","21,295373181985276","138,3","112,89","112,89"
2025-07-19 19:00:00,"372,516333333333","838,1623333333333","18,84727673144436","87,8","105,78","105,78"
2025-07-19 19:15:00,"298,6756666666664","1001,0423333333332","16,421092563765978","101,8","119,18","119,18"
2025-07-19 19:30:00,"236,73066666666634","566,3593333333331","14,022510874477716","122,7","147,9","147,9"
2025-07-19 19:45:00,"360,87533333333306","139,69366666666653","11,65790081842029","150,8","185,37","185,37"
2025-07-19 20:00:00,"757,3726666666663","124,3793333333332","9,333674254908574","115,08","145,87","145,87"
2025-07-19 20:15:00,"1587,1909999999993","267,32349999999985","7,058761621209728","110,09","209,47","209,47"
2025-07-19 20:30:00,"477,28700000000003","147,45466666666653","4,8460949622497855","127,93","186,93","186,93"
2025-07-19 20:45:00,"470,08366666666626","69,92466666666651","2,7202162880444893","134,1","90,58","90,58"
2025-07-19 21:00:00,"1164,922333333333","23,25699999999985","0,74029311117741","148,2","50,68","50,68"
2025-07-19 21:15:00,"980,1136666666662","0,0","-1,7269335881605834","126,0","48,17","48,17"
2025-07-19 21:30:00,"430,6739999999996","0,0","-3,735544011313279","113,5","110,72","110,72"
2025-07-19 21:45:00,"337,22166666666624","0,0","-5,667485497481201","102,3","123,94","123,94"
2025-07-19 22:00:00,"613,9383333333329","0,0","-7,516019185989186","127,76","28,71","28,71"
2025-07-19 22:15:00,"449,57333333333287","0,0","-9,274186347883566","112,35","1,21","1,21"
2025-07-19 22:30:00,"415,20099999999957","0,0","-10,934844122119294","107,3","21,54","21,54"
2025-07-19 22:45:00,"493,86933333333286","0,0","-12,490717388286132","99,0","32,76","32,76"
2025-07-19 23:00:00,"473,87433333333286","0,0","-13,934469139069414","114,71","127,07","127,07"
2025-07-19 23:15:00,"393,35266666666627","0,0","-15,25879073856328","106,8","137,36","137,36"
2025-07-19 23:30:00,"486,13433333333296","0,0","-16,45651066568109","98,6","122,65","122,65"
2025-07-19 23:45:00,"380,4213333333329","0,0","-17,520720976402284","90,0","71,68","71,68"
2025-07-20 00:00:00,"373,24099999999953","0,0","-18,444918668688967","107,7","78,68","78,68"
2025-07-20 00:15:00,"466,89366666666626","0,0","-19,22315596365032","102,0","81,23","81,23"
2025-07-20 00:30:00,"329,8216666666662","0,0","-19,85019330872606","86,31","55,91","55,91"
2025-07-20 00:45:00,"228,6093333333329","0,0","-20,32164697493892","88,0","50,44","50,44"
2025-07-20 01:00:00,"303,00499999999954","0,0","-20,63412145155113","102,3","117,94","117,94"
2025-07-20 01:15:00,"221,1816666666662","0,0","-20,78531796025075","95,8","96,16","96,16"
2025-07-20 01:30:00,"229,02299999999954","0,0","-20,77411096653245","90,7","191,65","191,65"
2025-07-20 01:45:00,"299,7629999999996","0,0","-20,60058642911465","86,9","96,61","96,61"
2025-07-20 02:00:00,"205,65999999999954","0,0","-20,26603897102665","97,1","151,02","151,02"
2025-07-20 02:15:00,"268,5705","0,0","-19,77292797689741","91,4","132,04","132,04"
2025-07-20 02:30:00,"380,72866666666664","0,0","-19,124796302574875","88,6","139,45","139,45"
2025-07-20 02:45:00,"221,71300000000002","0,0","-18,32615803949151","85,6","82,01","82,01"
2025-07-20 03:00:00,"230,08066666666662","0,0","-17,382363216482645","90,0","78,51","78,51"
2025-07-20 03:15:00,"287,1483333333333","0,0","-16,299449174119957","88,3","74,01","74,01"
2025-07-20 03:30:00,"186,324","0,0","-15,083987592467768","88,6","101,98","101,98"
2025-07-20 03:45:00,"263,7393333333333","0,0","-13,742934713960553","95,3","110,57","110,57"
2025-07-20 04:00:00,"283,26800000000003","0,0","-12,283492218935198","83,7","109,05","109,05"
2025-07-20 04:15:00,"276,10400000000004","0,0","-10,712983200604922","85,6","147,45","147,45"
2025-07-20 04:30:00,"372,57099999999997","0,0","-9,038745462365348","101,13","137,83","137,83"
2025-07-20 04:45:00,"259,98566666666665","0,0","-7,268044617256575","101,13","123,35","123,35"
2025-07-20 05:00:00,"182,37766666666667","0,0","-5,408006494213271","115,46","96,88","96,88"
2025-07-20 05:15:00,"291,029","0,0","-3,4655670583399885","86,2","77,99","77,99"
2025-07-20 05:30:00,"249,01700000000002","0,0","-1,4474396983599271","88,4","64,61","64,61"
2025-07-20 05:45:00,"220,55166666666662","7,684333333333334","0,997755467570672","90,5","75,31","75,31"
2025-07-20 06:00:00,"330,92800000000005","54,506","3,0024447974025548","124,9","100,67","100,67"
2025-07-20 06:15:00,"334,512","163,311","5,141663084458435","88,1","83,54","83,54"
2025-07-20 06:30:00,"255,79766666666666","263,533","7,362986429913287","80,0","72,53","72,53"
2025-07-20 06:45:00,"306,5396666666667","349,1853333333333","9,644259993358393","67,0","59,5","59,5"
2025-07-20 07:00:00,"248,46166666666667","442,2896666666667","11,973372091181345","114,97","95,75","95,75"
2025-07-20 07:15:00,"259,3493333333334","565,7503333333333","14,3419371185461","84,86","70,54","70,54"
2025-07-20 07:30:00,"380,631","691,3363333333332","16,74316214280722","75,8","69,79","69,79"
2025-07-20 07:45:00,"345,7146666666667","901,1506666666668","19,17096773207215","57,9","73,87","73,87"
2025-07-20 08:00:00,"2967,2616666666668","1077,542","21,61973553923758","121,09","125,18","125,18"
2025-07-20 08:15:00,"2153,6113333333337","1466,784","24,08386457384685","94,9","22,35","22,35"
2025-07-20 08:30:00,"513,6153333333333","2239,998","26,55774284195521","61,2","9,26","9,26"
2025-07-20 08:45:00,"256,105","2630,898333333333","29,035592256440747","35,2","-10,13","-10,13"
2025-07-20 09:00:00,"1224,8033333333333","3033,268","31,511334814333587","104,91","-15,83","-15,83"
2025-07-20 09:15:00,"1060,1043333333332","3441,936333333333","33,978457238529224","63,2","-17,16","-17,16"
2025-07-20 09:30:00,"732,6363333333334","3682,3916666666655","36,429847126367655","42,1","-48,15","-48,15"
2025-07-20 09:45:00,"690,708","4004,553","38,85762361317693","15,4","-31,69","-31,69"
2025-07-20 10:00:00,"411,6426666666667","4071,125333333334","41,25292343645249","37,18","1,94","1,94"
2025-07-20 10:15:00,"466,1486666666666","4071,073666666667","43,60565182339266","19,6","-15,7","-15,7"
2025-07-20 10:30:00,"338,395","4067,984333333333","45,90420014175791","7,8","-59,45","-59,45"
2025-07-20 10:45:00,"182,37766666666667","4183,050666666666","48,13514719081477","-7,8","-42,2","-42,2"
2025-07-20 11:00:00,"573,6943333333334","3682,3916666666655","50,2827509499992","24,1","-6,93","-6,93"
2025-07-20 11:15:00,"292,17866666666663","4360,29","52,328819574160754","7,3","-34,76","-34,76"
2025-07-20 11:30:00,"222,12433333333334","4575,971","54,25220656143396","-2,7","-23,0","-23,0"
2025-07-20 11:45:00,"318,1913333333333","4415,873333333334","56,02867319279078","-19,5","-14,99","-14,99"
2025-07-20 12:00:00,"291,02866666666665","4027,835333333333","57,63095887264874","19,61","-41,8","-41,8"
2025-07-20 12:15:00,"330,5566666666667","3748,7583333333328","59,029315001264","10,4","-8,44","-8,44"
2025-07-20 12:30:00,"524,7926666666667","4848,206999999999","60,19272423142003","-7,9","-45,72","-45,72"
2025-07-20 12:45:00,"240,84133333333332","4716,119333333333","61,090928648152165","-14,91","-36,91","-36,91"
2025-07-20 13:00:00,"237,53633333333335","4838,761333333333","61,69724503305213","15,0","-0,13","-0,13"
2025-07-20 13:15:00,"306,5503333333333","4842,715333333334","61,99176681856141","-3,8","26,06","26,06"
2025-07-20 13:30:00,"240,58366666666663","4811,672333333333","61,96420243172911","-3,01","53,85","53,85"
2025-07-20 13:45:00,"295,37499999999994","4666,442666666666","61,61554130118066","-3,4","-8,27","-8,27"
2025-07-20 14:00:00,"2309,2213333333334","5020,089333333332","60,95776811373465","-8,89","-14,98","-14,98"
2025-07-20 14:15:00,"3994,1633333333334","4843,701666666667","60,01216449656472","-9,8","45,08","45,08"
2025-07-20 14:30:00,"3895,1856666666663","4395,510666666667","58,806222061224325","1,1","-12,08","-12,08"
2025-07-20 14:45:00,"3917,842","4521,893999999999","57,37049128709081","26,0","0,91","0,91"
2025-07-20 15:00:00,"3807,0623333333333","4084,978","55,73588430307759","-12,5","18,29","18,29"
2025-07-20 15:15:00,"3251,269666666667","4291,578666666666","53,93178401767402","11,7","9,04","9,04"
2025-07-20 15:30:00,"3042,879333333333","4024,225333333333","51,984952893456885","17,2","15,57","15,57"
2025-07-20 15:45:00,"3007,464333333333","3791,4543333333327","49,91909518605773","44,0","70,56","70,56"
2025-07-20 16:00:00,"3056,967666666667","3865,9743333333327","47,7548371566456","13,25","49,43","49,43"
2025-07-20 16:15:00,"3033,3025000000002","3959,7105","45,5099527475719","33,5","8,0","8,0"
2025-07-20 16:30:00,"2988,234666666667","3802,773","43,19970171110408","74,9","-20,87","-20,87"
2025-07-20 16:45:00,"1401,6866666666667","3616,515","40,8371663346407","94,97","-4,85","-4,85"
2025-07-20 17:00:00,"310,433","3453,3843333333325","38,433735514983645","60,55","-14,14","-14,14"
2025-07-20 17:15:00,"228,94266666666667","3422,4956666666662","35,99923952482221","61,6","-2,79","-2,79"
2025-07-20 17:30:00,"605,3396666666667","3282,802333333333","33,54235405852452","85,8","109,13","109,13"
2025-07-20 17:45:00,"442,36366666666663","2064,3626666666664","31,070810009818285","125,0","119,88","119,88"
2025-07-20 18:00:00,"465,646","1753,9323333333332","28,591597947868237","64,3","143,42","143,42"
2025-07-20 18:15:00,"329,83233333333334","2429,1183333333333","26,111144186137977","95,0","188,56","188,56"
2025-07-20 18:30:00,"221,62133333333333","2644,453666666667","23,635459791819383","125,0","295,9","295,9"
2025-07-20 18:45:00,"369,464","1920,9436666666663","21,17027855180193","144,1","243,92","243,92"
2025-07-20 19:00:00,"388,0383333333333","1505,5876666666663","18,721186043102072","88,0","131,94","131,94"
2025-07-20 19:15:00,"287,253","1303,2506666666663","16,293758378239733","104,77","58,47","58,47"
2025-07-20 19:30:00,"404,545","1322,6996666666664","13,893725760789602","129,5","69,47","69,47"
2025-07-20 19:45:00,"434,65733333333327","806,8939999999998","11,527472114406748","164,92","75,34","75,34"
2025-07-20 20:00:00,"651,0245","390,2334999999996","9,201559107323757","122,9","81,52","81,52"
2025-07-20 20:15:00,"369,6065","203,7199999999996","6,925079920541781","120,8","96,49","96,49"
2025-07-20 20:30:00,"377,2146666666667","101,17466666666635","4,711426969912263","127,4","84,33","84,33"
2025-07-20 20:45:00,"391,9186666666667","77,60766666666636","2,586546066734416","138,01","59,46","59,46"
2025-07-20 21:00:00,"434,60266666666666","15,521333333333038","0,6135984881238752","158,2","42,36","42,36"
2025-07-20 21:15:00,"465,64566666666667","0,0","-1,8733224128198056","134,7","41,92","41,92"
2025-07-20 21:30:00,"552,9545","0,0","-3,8850300634283066","122,6","34,04","34,04"
2025-07-20 21:45:00,"506,39","0,0","-5,820177579769286","113,3","56,04","56,04"
2025-07-20 22:00:00,"500,5693333333333","0,0","-7,672001529000877","144,92","108,53","108,53"
2025-07-20 22:15:00,"477,28700000000003","0,0","-9,433515482853108","120,8","122,42","122,42"
2025-07-20 22:30:00,"356,995","0,0","-11,097545529800492","114,2","88,44","88,44"
2025-07-20 22:45:00,"356,995","0,0","-12,656782065267802","113,88","75,15","75,15"
2025-07-20 23:00:00,"467,844","0,0","-14,103850266676938","123,7","62,63","62,63"
2025-07-20 23:15:00,"212,34366666666668","0,0","-15,431400690241423","114,4","54,65","54,65"
2025-07-20 23:30:00,"308,49050000000005","0,0","-16,632218620328747","106,8","54,0","54,0"
2025-07-20 23:45:00,"372,517","0,0","-17,699351433972527","102,58","48,0","48,0"
2025-07-21 00:00:00,"0,0","0,0","-18,62625116187831","119,51","79,65","79,65"
2025-07-21 00:15:00,"271,0335","0,0","-19,406926227285144","104,4","101,5","101,5"
2025-07-21 00:30:00,"302,33700000000005","0,0","-20,03609609947913","96,2","115,66","115,66"
2025-07-21 00:45:00,"202,43900000000002","0,0","-20,509340628048456","90,8","173,36","173,36"
2025-07-21 01:00:00,"279,1313333333333","0,0","-20,823234122726294","105,73","147,24","147,24"
2025-07-21 01:15:00,"287,4703333333333","0,0","-20,97545534940113","100,5","85,08","85,08"
2025-07-21 01:30:00,"186,258","0,0","-20,96486517476238","95,0","103,85","103,85"
2025-07-21 01:45:00,"373,26000000000005","0,0","-20,791545480446587","91,4","106,5","106,5"
2025-07-21 02:00:00,"364,0945","0,0","-20,45679646162048","100,2","120,08","120,08"
2025-07-21 02:15:00,"221,91666666666669","0,0","-19,963092305226667","96,49","136,92","136,92"
2025-07-21 02:30:00,"256,1055","0,0","-19,31399898616077","97,7","82,57","82,57"
2025-07-21 02:45:00,"279,387","0,0","-18,51406072841941","96,7","80,88","80,88"
2025-07-21 03:00:00,"251,116","0,0","-17,568663149846508","100,4","70,63","70,63"
2025-07-21 03:15:00,"225,52650000000003","0,0","-16,483882975931202","97,9","97,34","97,34"
2025-07-21 03:30:00,"279,227","0,0","-15,266333439512357","97,6","104,96","104,96"
2025-07-21 03:45:00,"279,387","0,0","-13,923013022027757","97,4","67,74","67,74"
2025-07-21 04:00:00,"314,31100000000004","0,0","-12,461165069550098","92,1","46,21","46,21"
2025-07-21 04:15:00,"282,29749999999996","0,0","-10,888152777489053","95,46","55,05","55,05"
2025-07-21 04:30:00,"244,464","0,0","-9,211351770767475","101,8","74,34","74,34"
2025-07-21 04:45:00,"221,37449999999998","0,0","-7,43806275009271","106,4","100,01","100,01"
2025-07-21 05:00:00,"302,67","0,0","-5,575443675021606","89,5","108,57","108,57"
2025-07-21 05:15:00,"232,823","0,0","-3,63045965407828","94,8","146,44","146,44"
2025-07-21 05:30:00,"266,02049999999997","0,0","-1,6098503510172597","107,2","145,11","145,11"
2025-07-21 05:45:00,"3486,060333333333","0,0","0,8522964932073717","120,4","139,98","139,98"
2025-07-21 06:00:00,"842,588","0,0","2,8505148962002944","99,3","125,08","125,08"
2025-07-21 06:15:00,"239,0495","11,68","4,988697181710088","110,6","108,33","108,33"
2025-07-21 06:30:00,"375,733","110,8135","7,2107553181207855","121,3","102,17","102,17"
2025-07-21 06:45:00,"379,594","245,276","9,493290376414834","128,4","154,53","154,53"
2025-07-21 07:00:00,"436,5425","320,1315","11,823773922080438","125,0","101,88","101,88"
2025-07-21 07:15:00,"346,05949999999996","296,60900000000004","14,193659506037028","124,3","133,84","133,84"
2025-07-21 07:30:00,"702,572","283,458","16,596065774856502","131,5","137,31","137,31"
2025-07-21 07:45:00,"306,92633333333333","194,25233333333333","19,02489179892406","134,3","129,6","129,6"
2025-07-21 08:00:00,"452,76500000000004","156,09533333333334","21,474433088488865","125,0","141,0","141,0"
2025-07-21 08:15:00,"332,0045","192,2625","23,93909347577149","122,7","113,37","113,37"
2025-07-21 08:30:00,"225,28466666666665","396,062","26,41323772694664","110,1","94,65","94,65"
2025-07-21 08:45:00,"457,7726666666667","589,6933333333333","28,891064783948977","103,83","119,61","119,61"
2025-07-21 09:00:00,"431,36050000000006","629,743","31,36647330755377","125,4","130,15","130,15"
2025-07-21 09:15:00,"368,99699999999996","411,81","33,832922503347895","122,3","144,28","144,28"
2025-07-21 09:30:00,"423,854","418,024","36,28327886410744","104,2","198,65","198,65"
